timestamp,power,productionPower
2024-01-16 22:00:00,2.13671,0.0
2024-01-16 22:15:00,1.2607300000000001,0.0
2024-01-16 22:30:00,1.13486,0.0
2024-01-16 22:45:00,0.9751799999999999,0.0
2024-01-16 23:00:00,1.15131,0.0
2024-01-16 23:15:00,0.88517,0.0
2024-01-16 23:30:00,0.903,0.0
2024-01-16 23:45:00,0.89575,0.0
2024-01-17 00:00:00,0.9045599999999999,0.0
2024-01-17 00:15:00,0.9670599999999999,0.0
2024-01-17 00:30:00,1.055,0.0
2024-01-17 00:45:00,1.056,0.0
2024-01-17 01:00:00,0.9131699999999999,0.0
2024-01-17 01:15:00,0.88107,0.0
2024-01-17 01:45:00,0.717,0.0
2024-01-17 02:00:00,0.806,0.0
2024-01-17 02:15:00,1.05975,0.0
2024-01-17 02:30:00,0.8358300000000001,0.0
2024-01-17 02:45:00,1.01786,0.0
2024-01-17 03:00:00,0.867,0.0
2024-01-17 03:15:00,0.787,0.0
2024-01-17 03:30:00,0.69,0.0
2024-01-17 03:45:00,1.14375,0.0
2024-01-17 04:00:00,0.734,0.0
2024-01-17 04:15:00,0.697,0.0
2024-01-17 04:30:00,0.635,0.0
2024-01-17 04:45:00,0.74,0.0
2024-01-17 05:00:00,1.1365,0.0
2024-01-17 05:15:00,0.76,0.0
2024-01-17 05:30:00,0.692,0.0
2024-01-17 05:45:00,0.685,0.0
2024-01-17 06:00:00,1.0022,0.0
2024-01-17 06:15:00,0.9736699999999999,0.0
2024-01-17 06:30:00,0.992,0.0
2024-01-17 06:45:00,0.8975700000000001,0.0
2024-01-17 07:00:00,1.447,0.0
2024-01-17 07:15:00,0.9431,0.0
2024-01-17 07:30:00,0.89107,0.0
2024-01-17 07:45:00,0.569,0.0
2024-01-17 08:00:00,0.5966699999999999,0.0
2024-01-17 08:15:00,0.826,0.0
2024-01-17 08:30:00,0.51133,0.0
2024-01-17 08:45:00,0.33325,0.03667
2024-01-17 09:00:00,0.32,0.044
2024-01-17 09:15:00,0.2818,0.074
2024-01-17 09:30:00,0.039799999999999995,0.05
2024-01-17 09:45:00,0.01557,0.087
2024-01-17 10:00:00,0.0,0.38986000000000004
2024-01-17 10:15:00,0.0,0.394
2024-01-17 10:30:00,0.263,0.165
2024-01-17 10:45:00,0.25025,0.131
2024-01-17 11:00:00,0.04771,0.18
2024-01-17 11:15:00,0.07533,0.128
2024-01-17 11:30:00,0.8482999999999999,0.107
2024-01-17 11:45:00,1.54573,0.147
2024-01-17 12:00:00,1.5294400000000001,0.07325
2024-01-17 12:15:00,1.6062100000000001,0.051
2024-01-17 12:30:00,1.48638,0.155
2024-01-17 12:45:00,1.60345,0.154
2024-01-17 13:00:00,1.33138,0.41291
2024-01-17 13:15:00,1.2854,0.56367
2024-01-17 13:30:00,1.2166700000000001,0.58625
2024-01-17 13:45:00,1.31422,0.35
